-0.458530963,2.290683474
-0.479548775,2.326290963
-0.543895395,2.305271307
-0.509165709,2.331113933
-0.505018003,2.24843373
-0.518624302,2.381868596
-0.463410342,2.253953252
-0.485617404,2.259538043
-0.497476979,2.265826495
-0.530622771,2.322066575
-0.511445314,2.314421121
-0.508321054,2.308360148
-0.491069533,2.349976197
-0.513437064,2.263423065
-0.548864867,2.301383426
-0.578827775,2.350890859
-0.428964528,2.257230987
-0.529908788,2.323046771
-0.462103885,2.206459098
-0.541592402,2.260884252
-0.573893931,2.293877258
-0.543860175,2.320320343
-0.565307193,2.32651118
-0.558745623,2.267493019
-0.545725223,2.264594019
-0.525710475,2.243240079
-0.546291716,2.322246298
-0.409789702,2.198425194
-0.527735764,2.310163695
-0.483761153,2.345560817
-0.50634776,2.182618828
-0.549991815,2.265548304
-0.553392981,2.273476507
-0.575935498,2.353345451
-0.593988536,2.257917144
-0.54571083,2.25265998
-0.502159777,2.331135081
-0.58868385,2.263614927
-0.651126008,2.297676512
-0.486850479,2.276780268
-0.633475406,2.146880556
-0.424400107,2.194355394
-0.478846865,2.257728854
-0.541095019,2.230118359
-0.503624908,2.256025862
-0.603229882,2.245422596
-0.541506526,2.254949277
-0.515155157,2.285707872
-0.694042329,2.213007402
-0.551384048,2.287477657
-0.504797707,2.290127206
-0.570066729,2.343034996
-0.597142314,2.16688742
-0.524401128,2.311721617
-0.493040995,2.28391672
-0.500116242,2.26076883
-0.549717631,2.295647398
-0.489997193,2.337397015
-0.565868276,2.321571528
-0.493652055,2.30331925
-0.48855409,2.237070509
-0.524720316,2.30766627
-0.589728804,2.164060333
-0.524993543,2.251668574
-0.538830613,2.237520686
-0.61792934,2.265965052
-0.512459171,2.25320025
-0.582553425,2.231951285
-0.584732256,2.150221858
-0.556444824,2.295506214
-0.570131255,2.19659861
-0.535177921,2.301711042
-0.548937849,2.257472013
-0.564217405,2.192069364
-0.570863264,2.292955835
-0.583441991,2.266301999
-0.584994171,2.258028724
-0.619814343,2.149883944
-0.73003337,2.263907194
