-0.577957335,0.550807137
-0.73328334,0.648558618
-0.626458125,0.602505249
-0.537348701,0.607278963
-0.554256158,0.557584982
-0.646135273,0.603288575
-0.596353701,0.596587934
-0.593391999,0.610547592
-0.553861201,0.56322224
-0.607731482,0.604871878
-0.433346387,0.537036409
-0.561823718,0.586960536
-0.630171277,0.62252872
-0.622938105,0.692359118
-0.616410259,0.566220649
-0.629003326,0.611437889
-0.597567871,0.591706949
-0.486312062,0.636779849
-0.597089256,0.646258585
-0.581981878,0.618256672
-0.600040353,0.613063579
-0.416733987,0.639140058
-0.568300509,0.567040912
-0.508499757,0.598320744
-0.493830748,0.579457428
-0.608428771,0.634513289
-0.527844467,0.5768094
-0.514477917,0.599668883
-0.59696074,0.574049864
-0.529198331,0.670606129
-0.515335943,0.600267837
-0.594182852,0.670063732
-0.600071877,0.562886293
-0.635939607,0.679737465
-0.501926261,0.608017364
-0.591329294,0.646031076
-0.608211603,0.589285402
-0.578963429,0.585968037
-0.612103832,0.696067198
-0.474249934,0.486812059
-0.543177073,0.596194057
-0.665576523,0.60548071
-0.626463686,0.623845785
-0.553185403,0.651467975
-0.449106191,0.550206713
-0.542603752,0.756549061
-0.445622441,0.613697799
-0.610425039,0.72620106
-0.559244227,0.613145005
-0.569740454,0.588445396
-0.552820782,0.559427472
-0.617388092,0.59107519
-0.504239187,0.609179252
-0.549098643,0.670282067
-0.635557824,0.612960386
-0.513196679,0.678108512
-0.609517972,0.639108427
-0.517597688,0.745897494
-0.507292164,0.685541016
-0.585151632,0.791835832
-0.547042712,0.741890076
-0.426414671,0.690247215
-0.485183751,0.790557801
-0.503463209,0.683567648
-0.555472656,0.627431908
-0.583710357,0.637590144
-0.428203449,0.616136796
-0.447410652,0.606514831
-0.574679933,0.656049866
-0.44070773,0.590445357
-0.670960505,0.632489126
-0.533615167,0.584637772
-0.551547306,0.621081223
-0.471971995,0.680102588
-0.449576797,0.613688235
-0.513519446,0.5867332
-0.532723463,0.664014475
-0.547897668,0.718027907
-0.464392819,0.695834707
-0.4633169,0.701286647
-0.503615975,0.712570937
-0.492547774,0.753101388
-0.439023064,0.642152197
-0.551207708,0.663793329
-0.530717185,0.610529796
-0.56412125,0.797769492
-0.419998,0.714020268
-0.561771514,0.702088337
-0.555754303,0.680748239
-0.419092478,0.626684861
-0.469079462,0.725567044
-0.478435071,0.62203449
-0.475683824,0.726597242
-0.441439966,0.646558194
-0.524340843,0.671031872
-0.400450108,0.680331089
-0.364981626,0.751942895
-0.514043549,0.662443548
-0.440677173,0.789969631
-0.57072322,0.7506132
-0.554861599,0.704965746
-0.430633798,0.649517785
-0.614505042,0.753706414
-0.596167395,0.752023942
-0.514104012,0.696433059
-0.52174566,0.771158918
